#nii_code,mext_code,jsps_code,name_ja,name_en,name_yomi
0024701,24701,24701,和歌山県立医科大学,Wakayama Medical University,ワカヤマケンリツイカダイガク
0132806,32806,32806,LEC東京リーガルマインド大学院大学,LEC Graduate School of Accounting,LECトウキョウリーガルマインドダイガクインダイガク
0032523,32523,32523,愛国学園大学,Aikoku Gakuen University,アイコクガクエンダイガク
0033920,33920,33920,愛知医科大学,Aichi Medical University,アイチイカダイガク
0033902,33902,33902,愛知学院大学,Aichi Gakuin University,アイチガクインダイガク
0033904,33904,33904,愛知学泉大学,Aichi Gakusen University,アイチガクセンダイガク
0033934,33934,33934,愛知工科大学,Aichi University of Technology,アイチコウカダイガク
0033903,33903,33903,愛知工業大学,Aichi Institute of Technology,アイチコウギョウダイガク
0033927,33927,33927,愛知産業大学,Aichi Sangyo University,アイチサンギョウダイガク
0033921,33921,33921,愛知淑徳大学,Aichi Shukutoku University,アイチシュクトクダイガク
0033901,33901,33901,愛知大学,Aichi University,アイチダイガク
0133937,33937,33937,愛知東邦大学,Aichi Toho University,アイチトウホウダイガク
0033931,33931,33931,愛知文教大学,Aichi Bunkyo University,アイチブンキョウダイガク
0033928,33928,33928,愛知みずほ大学,Aichi Mizuho College,アイチミズホダイガク
0034441,34441,34441,藍野大学,Aino University,アイノダイガク
0031101,31101,31101,青森大学,Aomori University,アオモリダイガク
0031106,31106,31106,青森中央学院大学,Aomori Chuo Gakuin University,アオモリチュウオウガクインダイガク
0032601,32601,32601,青山学院大学,Aoyama Gakuin University,アオヤマガクインダイガク
0031402,31402,31402,秋田看護福祉大学,Akita University of Nursing and Welfare,アキタカンゴフクシダイガク
0030101,30101,30101,旭川大学,Asahikawa University,アサヒカワダイガク
0033703,33703,33703,朝日大学,Asahi University,アサヒダイガク
0032701,32701,32701,麻布大学,Azabu University,アザブダイガク
382920,32201,32201,足利大学,Ashikaga University,アシカガダイガク
0034501,34501,34501,芦屋大学,Ashiya University,アシヤダイガク
0032602,32602,32602,亜細亜大学,Asia University,アジアダイガク
0032401,32401,32401,跡見学園女子大学,Atomi University,アトミガクエンジョシダイガク
382921,32311,,育英大学,Ikuei University,イクエイダイガク
0031308,31308,31308,石巻専修大学,Ishinomaki Senshu University,イシノマキセンシュウダイガク
382834,33944,,一宮研伸大学,Ichinomiya Kenshin College,イチノミヤケンシンダイガク
0032101,32101,32101,茨城キリスト教大学,Ibaraki Christian University,イバラキキリストキョウダイガク
383000,31603,31603,医療創生大学,Iryo Sosei University,イリョウソウセイダイガク
0031201,31201,31201,岩手医科大学,Iwate Medical University,イワテイカダイガク
382831,31204,,岩手保健医療大学,Iwate University of Health and Medical Sciences,イワテホケンイリョウダイガク
0032527,32527,32527,植草学園大学,Uekusa Gakuen University,ウエクサガクエンダイガク
0032603,32603,32603,上野学園大学,Ueno Gakuen University,ウエノガクエンダイガク
0032207,32207,32207,宇都宮共和大学,Utsunomiya Kyowa University,ウツノミヤキョウワダイガク
0035506,35506,35506,宇部フロンティア大学,Ube Frontier University,ウベフロンティアダイガク
0032423,32423,32423,浦和大学,Urawa University,ウラワダイガク
0032724,32724,32724,SBI大学院大学,SBI Graduate School,エスビーアイダイガクインダイガク
0032518,32518,32518,江戸川大学,Edogawa University,エドガワダイガク
0035401,35401,35401,エリザベト音楽大学,Elisabeth University of Music,エリザベトオンガクダイガク
0033932,33932,33932,桜花学園大学,Ohka Gakuen University,オウカガクエンダイガク
0034415,34415,34415,追手門学院大学,Otemon Gakuin University,オウテモンガクインダイガク
0032605,32605,32605,桜美林大学,J. F. Oberlin University,オウビリンダイガク
0031602,31602,31602,奥羽大学,Ohu University,オオウダイガク
0034443,34443,34443,大阪青山大学,Osaka Aoyama University,オオサカアオヤマダイガク
0034401,34401,34401,大阪医科大学,Osaka Medical College,オオサカイカダイガク
0134414,34414,34414,大阪大谷大学,Osaka Ohtani University,オオサカオオタニダイガク
0034402,34402,34402,大阪音楽大学,Osaka College of Music,オオサカオンガクダイガク
0034447,34447,34447,大阪河崎リハビリテーション大学,Osaka Kawasaki Rehabilitation University,オオサカカワサキリハビリテーションダイガク
0134434,34434,34434,大阪観光大学,Osaka University of Tourism,オオサカカンコウダイガク
0034403,34403,34403,大阪学院大学,Osaka Gakuin University,オオサカガクインダイガク
0034404,34404,34404,大阪経済大学,Osaka University of Economics,オオサカケイザイダイガク
0034427,34427,34427,大阪経済法科大学,Osaka University of Economics and Law,オオサカケイザイホウカダイガク
0034405,34405,34405,大阪芸術大学,Osaka University of Arts,オオサカゲイジュツダイガク
0034406,34406,34406,大阪工業大学,Osaka Institute of Technology,オオサカコウギョウダイガク
0034429,34429,34429,大阪国際大学,Osaka International University,オオサカコクサイダイガク
0034407,34407,34407,大阪産業大学,Osaka Sangyo University,オオサカサンギョウダイガク
0034408,34408,34408,大阪歯科大学,Osaka Dental University,オオサカシカダイガク
0034409,34409,34409,大阪樟蔭女子大学,Osaka Shoin Women's University,オオサカショウインジョシダイガク
0034410,34410,34410,大阪商業大学,Osaka University of Commerce,オオサカショウギョウダイガク
0034442,34442,34442,大阪女学院大学,Osaka Jogakuin College,オオサカジョガクインダイガク
0034437,34437,34437,大阪成蹊大学,Osaka Seikei University,オオサカセイケイダイガク
0034445,34445,34445,大阪総合保育大学,Osaka University of Comprehensive Children Education,オオサカソウゴウホイクダイガク
0034411,34411,34411,大阪体育大学,Osaka University of Health and Sport Sciences,オオサカタイクダイガク
0034412,34412,34412,大阪電気通信大学,Osaka Electro-Communication University,オオサカデンキツウシンダイガク
0034435,34435,34435,大阪人間科学大学,Osaka University of Human Sciences,オオサカニンゲンカガクダイガク
0034450,34450,34450,大阪物療大学,Osaka Butsuryo University,オオサカブツリョウダイガク
0034449,34449,34449,大阪保健医療大学,Osaka Health Science University,オオサカホケンイリョウダイガク
0034413,34413,34413,大阪薬科大学,Osaka University of Pharmaceutical Sciences,オオサカヤッカダイガク
0034452,34452,34452,大阪行岡医療大学,Osaka Yukioka College of Health Science,オオサカユキオカイリョウダイガク
0034301,34301,34301,大谷大学,Otani University,オオタニダイガク
0032604,32604,32604,大妻女子大学,Otsuma Women's University,オオツマジョシダイガク
0034503,34503,34503,大手前大学,Otemae University,オオテマエダイガク
0032811,32811,32811,大原大学院大学,Ohara Graduate School of Business,オオハラダイガクインダイガク
0033943,33943,33943,岡崎女子大学,Okazaki Women's University,オカザキジョシダイガク
0035312,35312,35312,岡山学院大学,Okayama Gakuin University,オカヤマガクインダイガク
0035301,35301,35301,岡山商科大学,Okayama Shoka University,オカヤマショウカダイガク
0035302,35302,35302,岡山理科大学,Okayama University of Science,オカヤマリカダイガク
0038005,38005,38005,沖縄科学技術大学院大学,Okinawa Institute of Science and Technology Graduate University,オキナワカガクギジュツダイガクインダイガク
0038004,38004,38004,沖縄キリスト教学院大学,Okinawa Christian University,オキナワキリストキョウガクインダイガク
0038001,38001,38001,沖縄国際大学,Okinawa International University,オキナワコクサイダイガク
0038002,38002,38002,沖縄大学,Okinawa University,オキナワダイガク
383071,33116,,開志専門職大学,Kaishi Professional University,カイシセンモンショクダイガク
0132524,32524,32524,開智国際大学,Kaichi International University,カイチコクサイダイガク
0032801,32801,32801,嘉悦大学,Kaetsu University,カエツダイガク
0037701,37701,37701,鹿児島国際大学,The International University of Kagoshima,カゴシマコクサイダイガク
0037704,37704,37704,鹿児島純心女子大学,Kagoshima Immaculate Heart University,カゴシマジュンシンジョシダイガク
0037405,37405,37405,活水女子大学,Kwassui Women's College,カッスイジョシダイガク
0032714,32714,32714,神奈川工科大学,Kanagawa Institute of Technology,カナガワコウカダイガク
0032703,32703,32703,神奈川歯科大学,Kanagawa Dental College,カナガワシカダイガク
0032702,32702,32702,神奈川大学,Kanagawa University,カナガワダイガク
0033303,33303,33303,金沢医科大学,Kanazawa Medical University,カナザワイカダイガク
0033305,33305,33305,金沢学院大学,Kanazawa Gakuin University,カナザワガクインダイガク
0033302,33302,33302,金沢工業大学,Kanazawa Institute of Technology,カナザワコウギョウダイガク
0033301,33301,33301,金沢星稜大学,Kanazawa Seiryo University,カナザワセイリョウダイガク
0032705,32705,32705,鎌倉女子大学,Kamakura Women's University,カマクラジョシダイガク
383109,32529,32529,亀田医療大学,Kameda University of Health Sciences,カメダイリョウダイガク
0035303,35303,35303,川崎医科大学,Kawasaki Medical School,カワサキイカダイガク
0035309,35309,35309,川崎医療福祉大学,Kawasaki University of Medical Welfare,カワサキイリョウフクシダイガク
0032514,32514,32514,川村学園女子大学,Kawamura Gakuen Woman's University,カワムラガクエンジョシダイガク
0034417,34417,34417,関西医科大学,Kansai Medical University,カンサイイカダイガク
0134438,34438,34438,関西医療大学,Kansai University of Health Sciences,カンサイイリョウダイガク
0034531,34531,34531,関西看護医療大学,Kansai University of Nursing and Health,カンサイカンゴイリョウダイガク
0034418,34418,34418,関西外国語大学,Kansai Gaidai University,カンサイガイコクゴダイガク
0034526,34526,34526,関西国際大学,Kansai University of International Studies,カンサイコクサイダイガク
